Population,Bolt_Bool,Frequency,Avg_1C.value,Estimated_Ploidy,Latitude,Longitude,Elevation,Soil_Thickness,CHILI,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,RH,DD1040,MAP_var,MSP_var,AHM_var,SHM_var,DD_0_var,DD5_var,DD_18_var,NFFD_var,PPT_wt_var,PPT_sp_var,PPT_sm_var,PPT_at_var,Tave_sp_var,Tave_sm_var,Tave_at_var,MAT_var,PPT_wt,PPT_sp,PPT_sm,PPT_at,PAS_wt,NFFD_sm,Tmin_sm,DD_18_at,DD_18_wt,DD18_at,DD18_sm,RH_wt,RH_sp,RH_sm,RH_at,MAT_ssp370,AHM_ssp370,SHM_ssp370,MAT_ssp585,AHM_ssp585,SHM_ssp585,MAT_fvar,AHM_fvar,SHM_fvar
Lowman,0,0,2.73,2x,44.08559,-115.62701,1151.17,3,208,7.9,20.1,-3.1,23.2,688,150,26.1,134,384,1989,3838,183,183,145,263,118,167,-32,41.3,946,615,51,1025,18845.49885,2752.712644,23.3624023,4067.334437,7392.24023,31388.96092,52746.83793,226.4609195,9910.947126,4208.478161,1032.286207,1783.757471,1.462816092,1.467816092,0.6919655172,0.5660229885,284,190,68,147,135,90,7.8,906,1800,17,163,59,51,43,50,10.1,27.5,141.7,10.4,27.9,144.2,0.3544367816,1.141022989,102.0304023
Lowman,0,0,2.73,2x,44.08559,-115.62701,1151.17,3,208,7.9,20.1,-3.1,23.2,688,150,26.1,134,384,1989,3838,183,183,145,263,118,167,-32,41.3,946,615,51,1025,18845.49885,2752.712644,23.3624023,4067.334437,7392.24023,31388.96092,52746.83793,226.4609195,9910.947126,4208.478161,1032.286207,1783.757471,1.462816092,1.467816092,0.6919655172,0.5660229885,284,190,68,147,135,90,7.8,906,1800,17,163,59,51,43,50,10.1,27.5,141.7,10.4,27.9,144.2,0.3544367816,1.141022989,102.0304023
Lowman,0,0,2.73,2x,44.08559,-115.62701,1151.17,3,208,7.9,20.1,-3.1,23.2,688,150,26.1,134,384,1989,3838,183,183,145,263,118,167,-32,41.3,946,615,51,1025,18845.49885,2752.712644,23.3624023,4067.334437,7392.24023,31388.96092,52746.83793,226.4609195,9910.947126,4208.478161,1032.286207,1783.757471,1.462816092,1.467816092,0.6919655172,0.5660229885,284,190,68,147,135,90,7.8,906,1800,17,163,59,51,43,50,10.1,27.5,141.7,10.4,27.9,144.2,0.3544367816,1.141022989,102.0304023
Lowman,0,0,2.73,2x,44.08559,-115.62701,1151.17,3,208,7.9,20.1,-3.1,23.2,688,150,26.1,134,384,1989,3838,183,183,145,263,118,167,-32,41.3,946,615,51,1025,18845.49885,2752.712644,23.3624023,4067.334437,7392.24023,31388.96092,52746.83793,226.4609195,9910.947126,4208.478161,1032.286207,1783.757471,1.462816092,1.467816092,0.6919655172,0.5660229885,284,190,68,147,135,90,7.8,906,1800,17,163,59,51,43,50,10.1,27.5,141.7,10.4,27.9,144.2,0.3544367816,1.141022989,102.0304023
Lowman,0,0,2.73,2x,44.08559,-115.62701,1151.17,3,208,7.9,20.1,-3.1,23.2,688,150,26.1,134,384,1989,3838,183,183,145,263,118,167,-32,41.3,946,615,51,1025,18845.49885,2752.712644,23.3624023,4067.334437,7392.24023,31388.96092,52746.83793,226.4609195,9910.947126,4208.478161,1032.286207,1783.757471,1.462816092,1.467816092,0.6919655172,0.5660229885,284,190,68,147,135,90,7.8,906,1800,17,163,59,51,43,50,10.1,27.5,141.7,10.4,27.9,144.2,0.3544367816,1.141022989,102.0304023
Lowman,0,0,2.73,2x,44.08559,-115.62701,1151.17,3,208,7.9,20.1,-3.1,23.2,688,150,26.1,134,384,1989,3838,183,183,145,263,118,167,-32,41.3,946,615,51,1025,18845.49885,2752.712644,23.3624023,4067.334437,7392.24023,31388.96092,52746.83793,226.4609195,9910.947126,4208.478161,1032.286207,1783.757471,1.462816092,1.467816092,0.6919655172,0.5660229885,284,190,68,147,135,90,7.8,906,1800,17,163,59,51,43,50,10.1,27.5,141.7,10.4,27.9,144.2,0.3544367816,1.141022989,102.0304023
Lowman,0,0,2.73,2x,44.08559,-115.62701,1151.17,3,208,7.9,20.1,-3.1,23.2,688,150,26.1,134,384,1989,3838,183,183,145,263,118,167,-32,41.3,946,615,51,1025,18845.49885,2752.712644,23.3624023,4067.334437,7392.24023,31388.96092,52746.83793,226.4609195,9910.947126,4208.478161,1032.286207,1783.757471,1.462816092,1.467816092,0.6919655172,0.5660229885,284,190,68,147,135,90,7.8,906,1800,17,163,59,51,43,50,10.1,27.5,141.7,10.4,27.9,144.2,0.3544367816,1.141022989,102.0304023
Lowman,0,0,2.73,2x,44.08559,-115.62701,1151.17,3,208,7.9,20.1,-3.1,23.2,688,150,26.1,134,384,1989,3838,183,183,145,263,118,167,-32,41.3,946,615,51,1025,18845.49885,2752.712644,23.3624023,4067.334437,7392.24023,31388.96092,52746.83793,226.4609195,9910.947126,4208.478161,1032.286207,1783.757471,1.462816092,1.467816092,0.6919655172,0.5660229885,284,190,68,147,135,90,7.8,906,1800,17,163,59,51,43,50,10.1,27.5,141.7,10.4,27.9,144.2,0.3544367816,1.141022989,102.0304023
Lowman,0,0,2.73,2x,44.08559,-115.62701,1151.17,3,208,7.9,20.1,-3.1,23.2,688,150,26.1,134,384,1989,3838,183,183,145,263,118,167,-32,41.3,946,615,51,1025,18845.49885,2752.712644,23.3624023,4067.334437,7392.24023,31388.96092,52746.83793,226.4609195,9910.947126,4208.478161,1032.286207,1783.757471,1.462816092,1.467816092,0.6919655172,0.5660229885,284,190,68,147,135,90,7.8,906,1800,17,163,59,51,43,50,10.1,27.5,141.7,10.4,27.9,144.2,0.3544367816,1.141022989,102.0304023
Lowman,0,0,2.73,2x,44.08559,-115.62701,1151.17,3,208,7.9,20.1,-3.1,23.2,688,150,26.1,134,384,1989,3838,183,183,145,263,118,167,-32,41.3,946,615,51,1025,18845.49885,2752.712644,23.3624023,4067.334437,7392.24023,31388.96092,52746.83793,226.4609195,9910.947126,4208.478161,1032.286207,1783.757471,1.462816092,1.467816092,0.6919655172,0.5660229885,284,190,68,147,135,90,7.8,906,1800,17,163,59,51,43,50,10.1,27.5,141.7,10.4,27.9,144.2,0.3544367816,1.141022989,102.0304023
Lowman,0,0,2.73,2x,44.08559,-115.62701,1151.17,3,208,7.9,20.1,-3.1,23.2,688,150,26.1,134,384,1989,3838,183,183,145,263,118,167,-32,41.3,946,615,51,1025,18845.49885,2752.712644,23.3624023,4067.334437,7392.24023,31388.96092,52746.83793,226.4609195,9910.947126,4208.478161,1032.286207,1783.757471,1.462816092,1.467816092,0.6919655172,0.5660229885,284,190,68,147,135,90,7.8,906,1800,17,163,59,51,43,50,10.1,27.5,141.7,10.4,27.9,144.2,0.3544367816,1.141022989,102.0304023
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Maggie Summit,0,0,5.305,4x,41.69916667,-116.0192778,1864.37,1,190,6.8,19.1,-2.8,21.8,437,114,38.5,166.9,427,1694,4183,124,169,156,264,108,112,-32.8,39.4,887,614,52,835,5353.426437,1435.337931,48.67291954,6516.690989,8844.413793,25458.37816,52091.75747,170.3678161,2114.631034,1708.165517,682.0333333,920.4643678,1.659781609,1.417195402,0.9413333333,0.494954023,145,147,48,97,72,89,7.6,985,1823,12,112,56,55,46,52,9.2,42.8,183.9,9.6,43.4,187.2,0.374816092,3.472229885,255.9501264
Mahogany Creek,0,0.02173913,4.894,4x,41.53989,-119.00208,1908.17,0,227,7.2,19.5,-2.1,21.6,297,82,57.8,238.8,376,1751,4066,142,190,151,276,125,69,-28.5,37.4,829,642,60,881,4737.54023,928.116092,252.2424023,12254.71292,7782.809195,22374.91954,46108.5069,115.0126437,1818.598851,1584.602299,413.5586207,405.0126437,1.790850575,1.263229885,0.7945402299,0.4449310345,105,95,40,57,44,91,9.4,941,1757,14,128,67,59,53,59,9.5,64.2,243.5,9.9,65,247.7,0.3115057471,11.64754023,1423.358264
Mahogany Creek,0,0.02173913,4.894,4x,41.53989,-119.00208,1908.17,0,227,7.2,19.5,-2.1,21.6,297,82,57.8,238.8,376,1751,4066,142,190,151,276,125,69,-28.5,37.4,829,642,60,881,4737.54023,928.116092,252.2424023,12254.71292,7782.809195,22374.91954,46108.5069,115.0126437,1818.598851,1584.602299,413.5586207,405.0126437,1.790850575,1.263229885,0.7945402299,0.4449310345,105,95,40,57,44,91,9.4,941,1757,14,128,67,59,53,59,9.5,64.2,243.5,9.9,65,247.7,0.3115057471,11.64754023,1423.358264
Mahogany Creek,0,0.02173913,4.894,4x,41.53989,-119.00208,1908.17,0,227,7.2,19.5,-2.1,21.6,297,82,57.8,238.8,376,1751,4066,142,190,151,276,125,69,-28.5,37.4,829,642,60,881,4737.54023,928.116092,252.2424023,12254.71292,7782.809195,22374.91954,46108.5069,115.0126437,1818.598851,1584.602299,413.5586207,405.0126437,1.790850575,1.263229885,0.7945402299,0.4449310345,105,95,40,57,44,91,9.4,941,1757,14,128,67,59,53,59,9.5,64.2,243.5,9.9,65,247.7,0.3115057471,11.64754023,1423.358264
